155.159->154.161,2,5,2013-01-14T04:30:00.000Z
158.169->158.169,2,6,2013-01-14T04:30:00.000Z
151.163->156.161,2,7,2013-01-14T04:30:00.000Z
151.166->153.163,2,8,2013-01-14T04:30:00.000Z
154.159->154.161,2,9,2013-01-14T04:30:00.000Z
154.167->162.167,1,10,2013-01-14T04:30:00.000Z
151.169->175.157,3,1,2013-01-14T05:00:00.000Z
155.162->174.156,3,2,2013-01-14T05:00:00.000Z
151.166->152.163,2,3,2013-01-14T05:00:00.000Z
156.162->175.157,2,4,2013-01-14T05:00:00.000Z
156.151->175.157,2,5,2013-01-14T05:00:00.000Z
154.161->155.165,2,6,2013-01-14T05:00:00.000Z
155.158->175.157,2,7,2013-01-14T05:00:00.000Z
155.158->172.159,2,8,2013-01-14T05:00:00.000Z
155.158->154.159,2,9,2013-01-14T05:00:00.000Z
154.158->154.158,2,10,2013-01-14T05:00:00.000Z
160.155->175.157,3,1,2013-01-14T05:30:00.000Z
155.155->175.157,2,2,2013-01-14T05:30:00.000Z
156.162->174.156,2,3,2013-01-14T05:30:00.000Z
159.158->175.157,2,4,2013-01-14T05:30:00.000Z
156.162->175.157,2,5,2013-01-14T05:30:00.000Z
157.162->175.157,2,6,2013-01-14T05:30:00.000Z
159.155->155.161,2,7,2013-01-14T05:30:00.000Z
160.156->156.159,2,8,2013-01-14T05:30:00.000Z
156.161->174.156,2,9,2013-01-14T05:30:00.000Z
152.162->153.162,2,10,2013-01-14T05:30:00.000Z
154.159->156.160,6,1,2013-01-14T06:00:00.000Z
154.160->155.159,6,2,2013-01-14T06:00:00.000Z
153.161->155.159,5,3,2013-01-14T06:00:00.000Z
154.159->155.159,5,4,2013-01-14T06:00:00.000Z
153.161->156.160,4,5,2013-01-14T06:00:00.000Z
154.165->154.161,4,6,2013-01-14T06:00:00.000Z
154.160->155.160,4,7,2013-01-14T06:00:00.000Z
154.159->156.159,4,8,2013-01-14T06:00:00.000Z
155.163->175.156,3,9,2013-01-14T06:00:00.000Z
154.160->156.158,3,10,2013-01-14T06:00:00.000Z
154.159->156.159,10,1,2013-01-14T06:30:00.000Z
154.159->155.158,10,2,2013-01-14T06:30:00.000Z
154.161->155.160,8,3,2013-01-14T06:30:00.000Z
153.161->155.158,8,4,2013-01-14T06:30:00.000Z
154.159->155.159,6,5,2013-01-14T06:30:00.000Z
153.161->155.160,5,6,2013-01-14T06:30:00.000Z
154.159->152.159,5,7,2013-01-14T06:30:00.000Z
154.160->155.158,5,8,2013-01-14T06:30:00.000Z
154.159->155.157,5,9,2013-01-14T06:30:00.000Z
153.161->155.159,5,10,2013-01-14T06:30:00.000Z
154.159->152.159,15,1,2013-01-14T07:00:00.000Z
153.161->155.159,11,2,2013-01-14T07:00:00.000Z
154.161->156.160,10,3,2013-01-14T07:00:00.000Z
154.161->155.160,10,4,2013-01-14T07:00:00.000Z
154.161->155.159,9,5,2013-01-14T07:00:00.000Z
154.161->154.163,8,6,2013-01-14T07:00:00.000Z
155.162->156.160,8,7,2013-01-14T07:00:00.000Z
156.160->155.159,8,8,2013-01-14T07:00:00.000Z
153.161->156.159,8,9,2013-01-14T07:00:00.000Z
154.159->154.159,7,10,2013-01-14T07:00:00.000Z
154.159->152.159,30,1,2013-01-14T07:30:00.000Z
155.158->152.159,17,2,2013-01-14T07:30:00.000Z
154.160->152.159,13,3,2013-01-14T07:30:00.000Z
156.158->152.159,13,4,2013-01-14T07:30:00.000Z
154.160->156.159,13,5,2013-01-14T07:30:00.000Z
155.159->152.159,12,6,2013-01-14T07:30:00.000Z
154.159->155.158,12,7,2013-01-14T07:30:00.000Z
156.160->156.159,11,8,2013-01-14T07:30:00.000Z
154.159->155.159,11,9,2013-01-14T07:30:00.000Z
154.161->155.160,10,10,2013-01-14T07:30:00.000Z
154.159->152.159,60,1,2013-01-14T08:00:00.000Z
155.158->152.159,43,2,2013-01-14T08:00:00.000Z
155.159->152.159,36,3,2013-01-14T08:00:00.000Z
156.158->152.159,32,4,2013-01-14T08:00:00.000Z
156.160->157.158,16,5,2013-01-14T08:00:00.000Z
154.161->156.160,16,6,2013-01-14T08:00:00.000Z
156.160->152.159,15,7,2013-01-14T08:00:00.000Z
153.160->152.159,12,8,2013-01-14T08:00:00.000Z
158.156->157.158,11,9,2013-01-14T08:00:00.000Z
153.161->156.160,11,10,2013-01-14T08:00:00.000Z
155.159->152.159,49,1,2013-01-14T08:30:00.000Z
154.159->152.159,44,2,2013-01-14T08:30:00.000Z
155.158->152.159,42,3,2013-01-14T08:30:00.000Z
156.158->152.159,23,4,2013-01-14T08:30:00.000Z
157.160->152.159,18,5,2013-01-14T08:30:00.000Z
154.160->152.159,14,6,2013-01-14T08:30:00.000Z
156.160->152.159,13,7,2013-01-14T08:30:00.000Z
158.156->159.154,11,8,2013-01-14T08:30:00.000Z
156.162->156.160,11,9,2013-01-14T08:30:00.000Z
156.160->157.158,11,10,2013-01-14T08:30:00.000Z
155.158->152.159,72,1,2013-01-14T09:00:00.000Z
154.159->152.159,56,2,2013-01-14T09:00:00.000Z
155.159->152.159,41,3,2013-01-14T09:00:00.000Z
157.160->152.159,22,4,2013-01-14T09:00:00.000Z
156.160->157.158,21,5,2013-01-14T09:00:00.000Z
156.158->152.159,18,6,2013-01-14T09:00:00.000Z
159.154->157.158,15,7,2013-01-14T09:00:00.000Z
153.159->152.159,14,8,2013-01-14T09:00:00.000Z
156.160->152.159,13,9,2013-01-14T09:00:00.000Z
157.159->152.159,13,10,2013-01-14T09:00:00.000Z
154.159->152.159,32,1,2013-01-14T09:30:00.000Z
155.158->152.159,25,2,2013-01-14T09:30:00.000Z
156.158->152.159,23,3,2013-01-14T09:30:00.000Z
155.159->152.159,20,4,2013-01-14T09:30:00.000Z
156.160->157.159,18,5,2013-01-14T09:30:00.000Z
156.160->152.159,18,6,2013-01-14T09:30:00.000Z
154.160->152.159,16,7,2013-01-14T09:30:00.000Z
156.160->157.158,13,8,2013-01-14T09:30:00.000Z
154.161->154.162,12,9,2013-01-14T09:30:00.000Z
159.155->157.158,12,10,2013-01-14T09:30:00.000Z
154.159->152.159,20,1,2013-01-14T10:00:00.000Z
155.158->152.159,20,2,2013-01-14T10:00:00.000Z
156.158->152.159,19,3,2013-01-14T10:00:00.000Z
156.160->152.159,17,4,2013-01-14T10:00:00.000Z
155.159->152.159,16,5,2013-01-14T10:00:00.000Z
154.161->152.159,15,6,2013-01-14T10:00:00.000Z
154.161->155.160,13,7,2013-01-14T10:00:00.000Z
154.161->156.160,13,8,2013-01-14T10:00:00.000Z
154.161->155.159,13,9,2013-01-14T10:00:00.000Z
154.160->152.159,12,10,2013-01-14T10:00:00.000Z
154.159->152.159,20,1,2013-01-14T10:30:00.000Z
155.158->152.159,14,2,2013-01-14T10:30:00.000Z
157.160->152.159,13,3,2013-01-14T10:30:00.000Z
154.161->152.159,11,4,2013-01-14T10:30:00.000Z
155.159->152.159,11,5,2013-01-14T10:30:00.000Z
153.161->152.159,10,6,2013-01-14T10:30:00.000Z
153.161->152.160,9,7,2013-01-14T10:30:00.000Z
154.161->152.160,9,8,2013-01-14T10:30:00.000Z
154.159->155.158,9,9,2013-01-14T10:30:00.000Z
156.158->152.159,9,10,2013-01-14T10:30:00.000Z
156.160->152.159,15,1,2013-01-14T11:00:00.000Z
154.159->152.159,15,2,2013-01-14T11:00:00.000Z
155.158->152.159,14,3,2013-01-14T11:00:00.000Z
155.159->152.159,10,4,2013-01-14T11:00:00.000Z
156.158->152.159,9,5,2013-01-14T11:00:00.000Z
156.159->152.159,8,6,2013-01-14T11:00:00.000Z
157.158->156.159,8,7,2013-01-14T11:00:00.000Z
154.161->155.159,8,8,2013-01-14T11:00:00.000Z
156.160->157.158,8,9,2013-01-14T11:00:00.000Z
154.161->152.159,7,10,2013-01-14T11:00:00.000Z
154.159->152.159,11,1,2013-01-14T11:30:00.000Z
155.159->152.159,11,2,2013-01-14T11:30:00.000Z
155.158->152.159,9,3,2013-01-14T11:30:00.000Z
157.159->152.159,8,4,2013-01-14T11:30:00.000Z
157.158->157.158,8,5,2013-01-14T11:30:00.000Z
158.157->157.158,8,6,2013-01-14T11:30:00.000Z
154.163->154.161,8,7,2013-01-14T11:30:00.000Z
156.160->154.161,8,8,2013-01-14T11:30:00.000Z
156.160->157.158,8,9,2013-01-14T11:30:00.000Z
156.160->154.163,8,10,2013-01-14T11:30:00.000Z
155.158->152.159,11,1,2013-01-14T12:00:00.000Z
156.160->152.159,11,2,2013-01-14T12:00:00.000Z
152.159->154.159,11,3,2013-01-14T12:00:00.000Z
154.159->152.159,10,4,2013-01-14T12:00:00.000Z
156.158->152.159,10,5,2013-01-14T12:00:00.000Z
156.159->155.161,10,6,2013-01-14T12:00:00.000Z
155.159->152.159,9,7,2013-01-14T12:00:00.000Z
163.159->163.159,7,8,2013-01-14T12:00:00.000Z
156.160->154.161,7,9,2013-01-14T12:00:00.000Z
156.160->157.158,7,10,2013-01-14T12:00:00.000Z
155.159->152.159,13,1,2013-01-14T12:30:00.000Z
152.159->154.159,13,2,2013-01-14T12:30:00.000Z
154.163->156.160,13,3,2013-01-14T12:30:00.000Z
156.161->157.159,10,4,2013-01-14T12:30:00.000Z
156.160->157.158,9,5,2013-01-14T12:30:00.000Z
156.160->156.159,9,6,2013-01-14T12:30:00.000Z
152.159->156.158,9,7,2013-01-14T12:30:00.000Z
157.158->158.156,8,8,2013-01-14T12:30:00.000Z
159.155->157.159,8,9,2013-01-14T12:30:00.000Z
157.158->156.160,8,10,2013-01-14T12:30:00.000Z
156.160->157.158,11,1,2013-01-14T13:00:00.000Z
154.159->152.159,10,2,2013-01-14T13:00:00.000Z
157.158->156.160,9,3,2013-01-14T13:00:00.000Z
163.159->163.159,9,4,2013-01-14T13:00:00.000Z
159.154->157.158,8,5,2013-01-14T13:00:00.000Z
152.159->154.159,8,6,2013-01-14T13:00:00.000Z
152.159->153.160,7,7,2013-01-14T13:00:00.000Z
152.159->155.159,7,8,2013-01-14T13:00:00.000Z
156.161->156.161,7,9,2013-01-14T13:00:00.000Z
157.158->159.154,7,10,2013-01-14T13:00:00.000Z
154.161->155.159,12,1,2013-01-14T13:30:00.000Z
152.159->154.159,10,2,2013-01-14T13:30:00.000Z
155.159->154.161,9,3,2013-01-14T13:30:00.000Z
156.160->154.161,9,4,2013-01-14T13:30:00.000Z
154.159->152.159,8,5,2013-01-14T13:30:00.000Z
157.159->156.160,8,6,2013-01-14T13:30:00.000Z
155.158->154.160,7,7,2013-01-14T13:30:00.000Z
152.159->154.160,7,8,2013-01-14T13:30:00.000Z
154.160->156.159,7,9,2013-01-14T13:30:00.000Z
156.161->154.161,7,10,2013-01-14T13:30:00.000Z
152.159->154.159,12,1,2013-01-14T14:00:00.000Z
155.159->152.159,10,2,2013-01-14T14:00:00.000Z
154.160->152.159,9,3,2013-01-14T14:00:00.000Z
156.160->157.158,9,4,2013-01-14T14:00:00.000Z
156.160->156.160,8,5,2013-01-14T14:00:00.000Z
156.160->154.161,8,6,2013-01-14T14:00:00.000Z
157.158->156.159,8,7,2013-01-14T14:00:00.000Z
154.159->152.159,7,8,2013-01-14T14:00:00.000Z
156.158->156.159,7,9,2013-01-14T14:00:00.000Z
152.159->155.158,7,10,2013-01-14T14:00:00.000Z
152.159->156.160,10,1,2013-01-14T14:30:00.000Z
152.159->155.158,9,2,2013-01-14T14:30:00.000Z
156.158->156.159,9,3,2013-01-14T14:30:00.000Z
154.160->152.159,9,4,2013-01-14T14:30:00.000Z
152.159->155.159,9,5,2013-01-14T14:30:00.000Z
155.159->156.158,8,6,2013-01-14T14:30:00.000Z
156.158->156.158,8,7,2013-01-14T14:30:00.000Z
154.159->152.159,8,8,2013-01-14T14:30:00.000Z
156.159->157.158,8,9,2013-01-14T14:30:00.000Z
158.158->159.155,8,10,2013-01-14T14:30:00.000Z
155.159->152.159,13,1,2013-01-14T15:00:00.000Z
157.158->158.156,13,2,2013-01-14T15:00:00.000Z
152.159->154.159,11,3,2013-01-14T15:00:00.000Z
155.158->152.159,11,4,2013-01-14T15:00:00.000Z
156.161->157.159,11,5,2013-01-14T15:00:00.000Z
158.158->159.156,9,6,2013-01-14T15:00:00.000Z
156.159->154.161,9,7,2013-01-14T15:00:00.000Z
156.160->154.161,9,8,2013-01-14T15:00:00.000Z
158.156->159.154,8,9,2013-01-14T15:00:00.000Z
152.159->154.160,8,10,2013-01-14T15:00:00.000Z
157.158->159.154,13,1,2013-01-14T15:30:00.000Z
163.159->163.159,10,2,2013-01-14T15:30:00.000Z
152.159->155.160,9,3,2013-01-14T15:30:00.000Z
152.159->154.159,9,4,2013-01-14T15:30:00.000Z
157.158->155.160,9,5,2013-01-14T15:30:00.000Z
152.159->155.158,9,6,2013-01-14T15:30:00.000Z
157.158->158.156,9,7,2013-01-14T15:30:00.000Z
152.159->153.161,8,8,2013-01-14T15:30:00.000Z
160.153->159.155,8,9,2013-01-14T15:30:00.000Z
152.159->156.160,8,10,2013-01-14T15:30:00.000Z
155.159->154.161,10,1,2013-01-14T16:00:00.000Z
152.159->156.160,10,2,2013-01-14T16:00:00.000Z
154.159->152.159,10,3,2013-01-14T16:00:00.000Z
157.158->156.160,9,4,2013-01-14T16:00:00.000Z
156.159->155.161,9,5,2013-01-14T16:00:00.000Z
156.158->155.161,8,6,2013-01-14T16:00:00.000Z
156.160->157.158,8,7,2013-01-14T16:00:00.000Z
154.161->157.159,7,8,2013-01-14T16:00:00.000Z
152.159->154.159,7,9,2013-01-14T16:00:00.000Z
156.161->154.160,7,10,2013-01-14T16:00:00.000Z
156.160->154.161,10,1,2013-01-14T16:30:00.000Z
157.158->159.154,9,2,2013-01-14T16:30:00.000Z
154.163->154.161,9,3,2013-01-14T16:30:00.000Z
156.159->156.160,8,4,2013-01-14T16:30:00.000Z
158.158->159.156,8,5,2013-01-14T16:30:00.000Z
157.158->159.155,8,6,2013-01-14T16:30:00.000Z
156.158->154.161,8,7,2013-01-14T16:30:00.000Z
152.159->154.159,7,8,2013-01-14T16:30:00.000Z
154.159->154.161,7,9,2013-01-14T16:30:00.000Z
154.162->156.160,7,10,2013-01-14T16:30:00.000Z
156.160->157.158,13,1,2013-01-14T17:00:00.000Z
155.158->154.160,10,2,2013-01-14T17:00:00.000Z
157.158->156.160,9,3,2013-01-14T17:00:00.000Z
156.160->154.160,8,4,2013-01-14T17:00:00.000Z
154.161->155.158,8,5,2013-01-14T17:00:00.000Z
156.159->154.161,8,6,2013-01-14T17:00:00.000Z
156.160->154.161,8,7,2013-01-14T17:00:00.000Z
159.155->156.159,8,8,2013-01-14T17:00:00.000Z
155.159->154.161,7,9,2013-01-14T17:00:00.000Z
157.159->156.160,7,10,2013-01-14T17:00:00.000Z
157.158->156.160,10,1,2013-01-14T17:30:00.000Z
156.158->156.160,9,2,2013-01-14T17:30:00.000Z
157.158->159.154,9,3,2013-01-14T17:30:00.000Z
158.157->157.158,8,4,2013-01-14T17:30:00.000Z
157.158->158.156,8,5,2013-01-14T17:30:00.000Z
154.161->154.159,7,6,2013-01-14T17:30:00.000Z
157.159->159.156,7,7,2013-01-14T17:30:00.000Z
157.159->159.157,7,8,2013-01-14T17:30:00.000Z
157.158->159.155,7,9,2013-01-14T17:30:00.000Z
154.163->155.161,6,10,2013-01-14T17:30:00.000Z
156.160->154.161,12,1,2013-01-14T18:00:00.000Z
157.158->156.160,11,2,2013-01-14T18:00:00.000Z
156.158->156.160,9,3,2013-01-14T18:00:00.000Z
157.159->158.157,8,4,2013-01-14T18:00:00.000Z
157.159->159.155,8,5,2013-01-14T18:00:00.000Z
156.159->154.161,8,6,2013-01-14T18:00:00.000Z
155.158->154.160,8,7,2013-01-14T18:00:00.000Z
159.154->159.155,8,8,2013-01-14T18:00:00.000Z
156.160->158.156,8,9,2013-01-14T18:00:00.000Z
155.158->155.157,8,10,2013-01-14T18:00:00.000Z
156.160->154.161,11,1,2013-01-14T18:30:00.000Z
157.159->159.155,11,2,2013-01-14T18:30:00.000Z
163.159->163.159,11,3,2013-01-14T18:30:00.000Z
154.163->156.161,11,4,2013-01-14T18:30:00.000Z
155.159->156.158,10,5,2013-01-14T18:30:00.000Z
155.163->156.161,10,6,2013-01-14T18:30:00.000Z
155.158->154.160,9,7,2013-01-14T18:30:00.000Z
156.161->157.159,9,8,2013-01-14T18:30:00.000Z
155.157->157.158,9,9,2013-01-14T18:30:00.000Z
157.159->159.156,9,10,2013-01-14T18:30:00.000Z
154.161->155.160,10,1,2013-01-14T19:00:00.000Z
157.158->159.155,10,2,2013-01-14T19:00:00.000Z
156.160->159.156,9,3,2013-01-14T19:00:00.000Z
155.159->157.158,9,4,2013-01-14T19:00:00.000Z
155.154->156.152,9,5,2013-01-14T19:00:00.000Z
157.158->158.156,9,6,2013-01-14T19:00:00.000Z
154.163->156.161,9,7,2013-01-14T19:00:00.000Z
157.158->159.154,9,8,2013-01-14T19:00:00.000Z
155.162->156.161,9,9,2013-01-14T19:00:00.000Z
157.158->160.153,8,10,2013-01-14T19:00:00.000Z
157.158->159.155,13,1,2013-01-14T19:30:00.000Z
156.160->154.161,11,2,2013-01-14T19:30:00.000Z
157.159->154.163,10,3,2013-01-14T19:30:00.000Z
154.163->154.165,10,4,2013-01-14T19:30:00.000Z
155.158->155.161,10,5,2013-01-14T19:30:00.000Z
155.158->154.160,9,6,2013-01-14T19:30:00.000Z
151.163->153.161,9,7,2013-01-14T19:30:00.000Z
156.159->154.159,9,8,2013-01-14T19:30:00.000Z
156.160->157.158,9,9,2013-01-14T19:30:00.000Z
155.158->154.161,9,10,2013-01-14T19:30:00.000Z
156.160->154.161,12,1,2013-01-14T20:00:00.000Z
156.158->156.160,10,2,2013-01-14T20:00:00.000Z
155.158->154.160,9,3,2013-01-14T20:00:00.000Z
156.160->156.158,9,4,2013-01-14T20:00:00.000Z
155.159->154.160,9,5,2013-01-14T20:00:00.000Z
157.158->158.156,9,6,2013-01-14T20:00:00.000Z
156.158->154.161,9,7,2013-01-14T20:00:00.000Z
157.159->158.157,9,8,2013-01-14T20:00:00.000Z
156.160->155.158,8,9,2013-01-14T20:00:00.000Z
154.163->154.161,8,10,2013-01-14T20:00:00.000Z
155.163->154.161,8,1,2013-01-14T20:30:00.000Z
156.160->155.163,8,2,2013-01-14T20:30:00.000Z
156.158->159.156,8,3,2013-01-14T20:30:00.000Z
156.160->158.159,8,4,2013-01-14T20:30:00.000Z
156.160->154.161,8,5,2013-01-14T20:30:00.000Z
156.159->160.156,8,6,2013-01-14T20:30:00.000Z
154.159->155.158,7,7,2013-01-14T20:30:00.000Z
154.164->156.161,7,8,2013-01-14T20:30:00.000Z
156.158->159.155,7,9,2013-01-14T20:30:00.000Z
157.158->159.155,7,10,2013-01-14T20:30:00.000Z
154.163->156.161,11,1,2013-01-14T21:00:00.000Z
157.159->160.155,8,2,2013-01-14T21:00:00.000Z
154.161->154.159,8,3,2013-01-14T21:00:00.000Z
157.160->154.161,8,4,2013-01-14T21:00:00.000Z
156.159->154.163,8,5,2013-01-14T21:00:00.000Z
157.159->155.164,8,6,2013-01-14T21:00:00.000Z
156.160->158.159,7,7,2013-01-14T21:00:00.000Z
157.159->159.157,7,8,2013-01-14T21:00:00.000Z
154.159->154.161,7,9,2013-01-14T21:00:00.000Z
157.159->158.157,6,10,2013-01-14T21:00:00.000Z
155.159->154.161,9,1,2013-01-14T21:30:00.000Z
157.160->155.159,8,2,2013-01-14T21:30:00.000Z
155.158->154.161,8,3,2013-01-14T21:30:00.000Z
157.158->154.160,8,4,2013-01-14T21:30:00.000Z
157.159->156.162,8,5,2013-01-14T21:30:00.000Z
155.160->156.158,8,6,2013-01-14T21:30:00.000Z
157.158->159.154,7,7,2013-01-14T21:30:00.000Z
157.159->157.160,7,8,2013-01-14T21:30:00.000Z
154.163->154.161,7,9,2013-01-14T21:30:00.000Z
154.161->154.159,7,10,2013-01-14T21:30:00.000Z
152.162->154.162,11,1,2013-01-14T22:00:00.000Z
154.159->155.158,11,2,2013-01-14T22:00:00.000Z
157.160->155.164,9,3,2013-01-14T22:00:00.000Z
154.159->154.161,9,4,2013-01-14T22:00:00.000Z
157.159->156.161,7,5,2013-01-14T22:00:00.000Z
156.153->157.151,7,6,2013-01-14T22:00:00.000Z
155.158->154.161,7,7,2013-01-14T22:00:00.000Z
155.159->157.158,7,8,2013-01-14T22:00:00.000Z
154.161->155.159,7,9,2013-01-14T22:00:00.000Z
156.160->155.163,7,10,2013-01-14T22:00:00.000Z
154.159->154.161,10,1,2013-01-14T22:30:00.000Z
154.159->154.162,10,2,2013-01-14T22:30:00.000Z
154.159->155.157,9,3,2013-01-14T22:30:00.000Z
156.159->154.161,9,4,2013-01-14T22:30:00.000Z
156.159->155.159,8,5,2013-01-14T22:30:00.000Z
155.159->156.160,8,6,2013-01-14T22:30:00.000Z
155.158->154.161,8,7,2013-01-14T22:30:00.000Z
156.158->156.160,8,8,2013-01-14T22:30:00.000Z
154.161->156.160,7,9,2013-01-14T22:30:00.000Z
154.163->154.161,7,10,2013-01-14T22:30:00.000Z
154.159->155.158,18,1,2013-01-14T23:00:00.000Z
154.159->156.160,13,2,2013-01-14T23:00:00.000Z
155.158->155.159,11,3,2013-01-14T23:00:00.000Z
155.158->154.159,10,4,2013-01-14T23:00:00.000Z
157.160->157.160,9,5,2013-01-14T23:00:00.000Z
155.158->155.158,9,6,2013-01-14T23:00:00.000Z
155.159->156.159,9,7,2013-01-14T23:00:00.000Z
154.159->154.159,9,8,2013-01-14T23:00:00.000Z
154.159->154.161,8,9,2013-01-14T23:00:00.000Z
154.159->156.158,8,10,2013-01-14T23:00:00.000Z
154.161->155.159,10,1,2013-01-14T23:30:00.000Z
154.159->154.161,9,2,2013-01-14T23:30:00.000Z
155.158->154.161,8,3,2013-01-14T23:30:00.000Z
156.160->155.162,7,4,2013-01-14T23:30:00.000Z
158.159->158.159,7,5,2013-01-14T23:30:00.000Z
154.159->155.158,7,6,2013-01-14T23:30:00.000Z
154.162->155.158,6,7,2013-01-14T23:30:00.000Z
154.161->154.159,6,8,2013-01-14T23:30:00.000Z
154.162->155.159,6,9,2013-01-14T23:30:00.000Z
157.160->154.159,6,10,2013-01-14T23:30:00.000Z
158.159->158.159,8,1,2013-01-15T00:00:00.000Z
151.163->155.158,7,2,2013-01-15T00:00:00.000Z
154.162->155.158,6,3,2013-01-15T00:00:00.000Z
154.159->154.161,6,4,2013-01-15T00:00:00.000Z
154.165->153.168,6,5,2013-01-15T00:00:00.000Z
154.159->155.159,5,6,2013-01-15T00:00:00.000Z
151.163->155.159,5,7,2013-01-15T00:00:00.000Z
154.159->156.160,5,8,2013-01-15T00:00:00.000Z
154.162->155.159,5,9,2013-01-15T00:00:00.000Z
155.158->154.159,5,10,2013-01-15T00:00:00.000Z
155.164->154.161,10,1,2013-01-15T00:30:00.000Z
154.164->154.161,6,2,2013-01-15T00:30:00.000Z
154.162->154.162,6,3,2013-01-15T00:30:00.000Z
155.159->154.161,5,4,2013-01-15T00:30:00.000Z
151.163->151.163,5,5,2013-01-15T00:30:00.000Z
154.162->156.158,5,6,2013-01-15T00:30:00.000Z
154.159->154.161,5,7,2013-01-15T00:30:00.000Z
154.160->155.158,4,8,2013-01-15T00:30:00.000Z
154.159->155.160,4,9,2013-01-15T00:30:00.000Z
155.158->155.162,4,10,2013-01-15T00:30:00.000Z
154.162->155.158,6,1,2013-01-15T01:00:00.000Z
154.162->155.159,5,2,2013-01-15T01:00:00.000Z
155.162->155.162,4,3,2013-01-15T01:00:00.000Z
151.163->151.162,4,4,2013-01-15T01:00:00.000Z
155.159->154.161,4,5,2013-01-15T01:00:00.000Z
163.159->163.159,4,6,2013-01-15T01:00:00.000Z
152.166->152.165,4,7,2013-01-15T01:00:00.000Z
154.167->151.163,4,8,2013-01-15T01:00:00.000Z
154.159->155.158,4,9,2013-01-15T01:00:00.000Z
154.164->154.164,4,10,2013-01-15T01:00:00.000Z
154.162->155.159,6,1,2013-01-15T01:30:00.000Z
154.159->154.161,5,2,2013-01-15T01:30:00.000Z
157.158->157.159,4,3,2013-01-15T01:30:00.000Z
157.160->155.159,4,4,2013-01-15T01:30:00.000Z
154.162->157.160,4,5,2013-01-15T01:30:00.000Z
155.158->154.160,4,6,2013-01-15T01:30:00.000Z
154.165->152.168,3,7,2013-01-15T01:30:00.000Z
155.158->154.159,3,8,2013-01-15T01:30:00.000Z
151.163->155.159,3,9,2013-01-15T01:30:00.000Z
154.159->154.159,3,10,2013-01-15T01:30:00.000Z
154.159->155.157,4,1,2013-01-15T02:00:00.000Z
155.159->155.158,4,2,2013-01-15T02:00:00.000Z
155.159->153.159,3,3,2013-01-15T02:00:00.000Z
154.166->154.166,3,4,2013-01-15T02:00:00.000Z
155.158->155.158,3,5,2013-01-15T02:00:00.000Z
155.159->154.160,3,6,2013-01-15T02:00:00.000Z
152.163->155.165,3,7,2013-01-15T02:00:00.000Z
157.158->157.159,3,8,2013-01-15T02:00:00.000Z
155.159->156.160,3,9,2013-01-15T02:00:00.000Z
154.167->154.161,3,10,2013-01-15T02:00:00.000Z
151.163->154.161,4,1,2013-01-15T02:30:00.000Z
154.162->155.159,4,2,2013-01-15T02:30:00.000Z
151.163->154.159,2,3,2013-01-15T02:30:00.000Z
157.158->159.158,2,4,2013-01-15T02:30:00.000Z
161.154->161.152,2,5,2013-01-15T02:30:00.000Z
154.158->156.159,2,6,2013-01-15T02:30:00.000Z
153.161->153.159,2,7,2013-01-15T02:30:00.000Z
154.163->155.158,2,8,2013-01-15T02:30:00.000Z
157.158->153.157,2,9,2013-01-15T02:30:00.000Z
151.166->159.170,2,10,2013-01-15T02:30:00.000Z
151.163->151.163,3,1,2013-01-15T03:00:00.000Z
154.159->154.159,3,2,2013-01-15T03:00:00.000Z
152.166->155.159,3,3,2013-01-15T03:00:00.000Z
155.158->154.161,3,4,2013-01-15T03:00:00.000Z
151.163->156.166,2,5,2013-01-15T03:00:00.000Z
152.165->153.160,2,6,2013-01-15T03:00:00.000Z
154.161->155.157,2,7,2013-01-15T03:00:00.000Z
155.160->155.157,2,8,2013-01-15T03:00:00.000Z
152.165->151.165,2,9,2013-01-15T03:00:00.000Z
151.163->151.169,2,10,2013-01-15T03:00:00.000Z
152.166->155.159,3,1,2013-01-15T03:30:00.000Z
151.163->155.167,2,2,2013-01-15T03:30:00.000Z
154.160->155.159,2,3,2013-01-15T03:30:00.000Z
156.158->151.163,2,4,2013-01-15T03:30:00.000Z
157.159->157.159,2,5,2013-01-15T03:30:00.000Z
152.166->153.166,2,6,2013-01-15T03:30:00.000Z
154.167->154.166,2,7,2013-01-15T03:30:00.000Z
155.159->156.159,2,8,2013-01-15T03:30:00.000Z
154.159->154.161,2,9,2013-01-15T03:30:00.000Z
151.163->160.153,2,10,2013-01-15T03:30:00.000Z
151.163->151.163,4,1,2013-01-15T04:00:00.000Z
155.166->161.170,2,2,2013-01-15T04:00:00.000Z
154.166->154.158,2,3,2013-01-15T04:00:00.000Z
159.169->160.167,2,4,2013-01-15T04:00:00.000Z
154.167->155.165,2,5,2013-01-15T04:00:00.000Z
152.165->152.162,2,6,2013-01-15T04:00:00.000Z
154.167->154.166,2,7,2013-01-15T04:00:00.000Z
155.163->156.162,2,8,2013-01-15T04:00:00.000Z
155.165->156.167,2,9,2013-01-15T04:00:00.000Z
154.167->159.169,2,10,2013-01-15T04:00:00.000Z
154.159->157.159,2,1,2013-01-15T04:30:00.000Z
155.158->188.184,2,2,2013-01-15T04:30:00.000Z
154.160->153.159,2,3,2013-01-15T04:30:00.000Z
151.163->153.167,2,4,2013-01-15T04:30:00.000Z
155.159->159.158,2,5,2013-01-15T04:30:00.000Z
155.166->159.168,2,6,2013-01-15T04:30:00.000Z
